A,8319.07769,7291.46561
A,4616.77128,7757.83172
A,10627.26606,5134.36842
A,16733.35307,11488.11014
A,4253.32055,12304.8622
A,17951.51937,283.90659
A,1989.7746,2241.02288
A,15487.73839,16283.74584
A,8525.2951,370.99796
A,11209.19485,13943.18813
A,12820.12276,14511.66274
A,8523.81388,16610.53871
A,6985.63331,5169.01582
A,2727.85771,5341.76584
A,6970.46782,10578.93214
A,15028.42141,7129.13877
A,17395.59644,1217.18685
A,6113.90059,2436.25775
A,3831.65173,8947.39867
A,16389.47583,5196.24506
A,2390.58511,17141.80122
A,6932.84095,2388.97353
A,8735.1095,9802.40311
A,17687.81228,14835.23839
A,6405.53325,102.30271
A,17620.07566,16047.82659
A,17844.45761,11747.52234
A,15269.17067,1752.40253
A,10584.37089,10171.84588
A,7574.88181,19141.1144
A,5744.48304,14803.70731
A,9842.46713,1970.73221
A,16351.15309,8538.21376
A,10375.68464,15255.04199
A,8924.9935,15997.9003
A,9560.25502,11677.07539
A,13363.18972,8314.77753
A,15089.37679,682.60283
A,3377.74767,8868.69419
A,12535.03045,10843.10022
A,12540.26347,1818.93111
A,13609.20858,6213.19851
A,19487.42674,3216.34064
A,3242.78169,18203.34132
A,9879.78553,3129.18754
A,984.53549,15951.1073
A,2444.36428,6428.16677
A,2264.93724,177.31351
A,11754.46689,9758.86755
A,10691.44123,8228.68
A,11352.50065,12705.20501
A,13829.61058,1295.44206
A,17400.85404,12268.06368
A,11806.01922,8697.88172
A,15272.77025,11517.60187
A,598.8015,8731.30998
A,19298.81665,5644.31617
A,16.84233,10685.55029
A,9368.89536,11617.10738
A,148.94817,8495.45931
A,7145.82207,1280.18372
A,19442.88737,2878.49398
A,19380.29589,1938.70801
A,2616.98729,15879.74988
A,6127.59625,3377.63885
A,17214.95513,9421.29833
A,7624.57985,15711.20846
A,13943.82413,7734.02033
A,5195.49896,18603.97741
A,17749.35303,12511.46135
A,18715.83218,9119.32493
A,14182.86287,9140.54327
A,16041.71607,12831.67155
A,8697.37507,12557.23491
A,8229.66451,10822.59392
A,5317.00079,12080.5284
A,8488.09684,13780.35099
A,15499.84792,5987.28345
A,2485.7409,3686.15959
A,8044.23913,8656.66092
A,12977.23471,3406.8457
A,6517.78306,5784.0421
A,2680.24709,5028.24552
A,11984.81375,6456.42551
A,5888.12542,8850.97668
A,15672.89502,14823.38296
A,11552.51217,16728.86739
A,8756.49172,18634.71748
A,18357.49824,5784.52172
A,14574.53397,7095.97509
A,5797.75609,1520.10301
A,2376.44883,6294.97382
A,14332.65467,12972.54817
A,11062.289,16883.44444
A,2421.66863,6779.96714
A,16441.86543,15734.83563
A,8535.40449,1894.03915
A,16135.30561,984.21644
A,12250.29089,2179.71227
A,2547.15356,18159.07417
A,61.44907,10230.50018
A,6215.08656,4040.65651
A,18791.41425,2484.10062
A,19372.46426,4410.28699
A,2304.2831,13072.98132
A,12688.30471,2076.88043
A,5649.45482,11855.96755
A,16929.87693,12311.60487
A,14914.47543,10652.69356
A,15698.90652,4296.35802
A,698.53019,10982.12902
A,5381.42358,9203.40723
A,8493.90142,16439.15663
A,4124.53306,18237.17545
A,10223.18766,13347.44086
A,12911.84988,17232.79093
A,17723.27926,14430.56275
A,8700.0348,8356.58522
A,1222.01698,1994.57236
A,2100.76607,13997.29171
A,3643.09052,19457.78843
A,246.61008,3115.21046
A,15073.09315,3084.80091
A,19233.59204,6101.09987
A,10764.73237,19341.23286
A,9941.84068,10656.02059
A,784.98231,17601.88458
A,16032.44187,18214.76982
A,9745.48859,2718.42861
A,13606.65674,8142.96195
A,1004.76147,17516.82438
A,8226.85974,5216.16648
A,1301.65348,1374.09574
A,6941.00267,14836.84585
A,9020.27514,17741.07168
A,446.05195,19974.15035
A,2081.91159,908.08016
A,3674.73683,3998.88799
A,19933.59005,207.49397
A,11869.02094,14384.24026
A,18198.79733,18554.35713
A,13584.03914,13681.99582
A,4222.36538,11391.14939
A,2095.75417,16197.25241
A,17120.83959,11996.03476
A,2326.35505,1510.69666
A,16881.59895,19618.68913
A,1677.36718,9252.66661
A,13622.71774,7985.0414
A,38.65176,13499.31401
A,370.97029,3470.9385
A,16779.85582,9670.20704
A,10509.5279,4616.92764
A,10669.51691,2019.76649
A,4534.74112,7619.9653
A,2419.85848,15593.89127
A,19806.99802,6070.96965
A,18983.37439,12961.11448
A,11737.92746,7436.7024
A,3720.58441,13057.53961
A,15128.23629,13652.50634
A,17193.84498,7195.71919
A,390.21221,8675.92143
A,9663.80223,5551.49195
A,10910.35789,1964.19431
A,18181.03213,6395.64066
A,5072.81084,13585.12412
A,8766.55003,19871.02802
A,9237.08121,14027.61288
A,7248.25473,18304.64395
A,16479.25344,9757.66046
A,1147.96412,5828.73888
A,19940.12548,14201.40494
A,9362.5092,1530.93037
A,9358.79948,3057.12225
A,6437.38174,12389.84015
A,4690.00946,2698.88396
A,13844.68766,14931.47567
A,11669.95179,945.8377
A,11979.61555,7840.18289
A,766.5837,552.7953
A,3450.32448,1693.58176
A,13157.28306,17542.00634
A,10783.05699,16531.44658
A,5233.39112,18849.66155
A,19797.40584,3152.02528
A,16539.53606,16737.79964
A,3670.01027,9809.76997
A,5199.68943,11061.89633
A,2107.51526,2459.92034
A,19522.72234,14695.47397
A,5080.40635,13682.81067
A,4880.73526,12295.62221
A,1183.34126,3161.16046
A,837.66975,8066.3123
A,16983.80025,824.98217
A,5161.65853,14304.87391
A,15613.3307,12759.07257
A,8500.25038,19245.94656
A,351.30769,19476.35936
A,16364.02605,10078.62061
A,2129.00675,6355.64108
A,13514.23798,15006.3786
A,18631.87898,16840.50829
A,9922.92736,6838.7925
A,17070.23496,10432.43585
A,17195.52169,19816.74517
A,12713.0624,19526.22505
A,19667.17897,11277.24491
A,10935.46425,11866.10478
A,5341.13275,10201.64889
A,11779.16431,18643.9394
A,8424.98179,15858.34127
A,2933.71558,2241.05679
A,7433.30631,1444.6053
A,9558.45257,12112.27203
A,633.12134,14.59118
A,7522.85197,12544.70786
A,4094.53434,2980.91616
A,387.80988,1762.99534
A,6676.55881,5060.52695
A,9872.40285,18329.40648
A,10980.33284,3800.03257
A,14555.98547,7819.3947
A,9647.98954,6666.74958
A,12202.96995,404.91537
A,12329.1853,14184.20609
A,17385.35314,8330.77283
A,10230.72059,13700.83155
A,17961.99752,11147.06317
A,2359.87335,15118.99948
A,1488.82024,16130.5957
A,10413.95041,7282.50729
A,5786.4243,1512.94573
A,17725.16603,11693.95379
A,6668.29729,10910.5268
A,1740.29466,18866.3341
A,10199.50724,8810.79192
A,9232.57801,11830.4789
A,6910.87621,8974.34135
A,8786.14347,11196.76402
A,11009.83028,10337.36648
A,6012.66207,16660.77111
A,8918.62241,18262.47526
A,3587.19256,10941.29763
A,18346.29007,12932.53205
A,10366.05427,13886.31896
A,11642.62846,11218.69278
A,11696.24184,6854.16614
A,5299.57285,13547.34203
A,6473.22903,10442.30472
A,1265.73736,13072.13293
A,15596.09212,12278.71922
A,5107.40919,10894.78291
A,11173.69078,5800.95904
A,1086.08443,8127.71694
A,6153.1389,15830.45063
A,14854.62835,13264.03721
A,26.05281,12236.68251
A,763.359,11625.673
A,17822.99678,9079.34974
A,12625.79344,12577.89335
A,6837.23112,13386.4837
A,14368.44422,19762.67201
A,8318.25002,5064.00914
A,67.94143,19766.66655
A,19882.70875,17426.05226
A,1702.8275,15443.81398
A,8420.16239,6467.67345
A,7319.70808,1544.7549
A,3004.59058,6199.51736
A,12322.94611,12344.47348
A,12663.94147,7280.16255
A,2262.86323,3653.70306
A,14791.91272,6619.70636
A,16749.3561,4866.73605
A,6580.89594,16774.35337
A,11034.0343,10672.39355
A,4067.4191,15680.45809
A,14284.39305,16558.93514
A,11206.57479,19629.652
A,1772.14733,17448.73436
A,4847.77167,15397.30048
A,11911.71187,4588.52315
A,10564.72699,11023.64366
A,8530.8572,12245.96911
A,19015.91144,19007.55248
A,13723.86647,2827.28642
A,12817.67705,10524.84726
A,17333.0036,16674.474
A,19887.02837,14764.65861
A,5331.83305,11151.63424
A,798.4482,3617.26656
A,1300.85993,12495.67201
A,14874.36357,18644.31025
A,2706.11929,3517.47205
A,12615.7293,4675.16472
A,16819.71104,10363.42297
A,10465.8022,12301.67089
A,19909.87792,12389.8994
A,18051.52616,228.2502
A,17705.0309,594.02552
A,7707.97417,7595.75628
A,15174.15686,12119.72322
A,1434.07681,16333.20432
A,9295.2909,11031.6856
A,1402.3286,4020.77959
A,19758.20883,8824.54578
A,6701.38774,18894.23736
A,9450.17576,2101.08906
A,1215.39292,10364.02569
A,19069.49643,9368.90876
A,5365.46093,743.10127
A,8397.73428,14104.43563
A,17909.19023,6924.55424
A,475.80684,7014.75033
A,13059.0724,14318.75309
A,4379.73984,6869.06428
A,2895.51477,9612.7976
A,7270.61732,6319.16527
A,5390.67164,13781.58881
A,17053.29339,16792.53693
A,14303.54842,2270.85859
A,3254.62506,14861.21774
A,8791.75921,15364.94334
A,5605.43871,1394.80299
A,7794.01872,8528.06736
A,17363.08631,14375.30037
A,7077.82052,9820.28144
A,3518.32748,6423.81535
A,15284.86911,19534.10637
A,2820.36936,8864.28837
A,9408.66193,5765.27144
A,6961.19792,15624.71859
A,19826.157,18885.76112
A,10244.87369,12277.47878
A,10364.73618,7772.66722
A,18742.20948,8224.48185
A,19802.64307,11080.10674
A,19190.21839,3330.07204
A,17833.79749,18023.68656
A,14784.89911,14220.59716
A,681.28512,4824.68792
A,17546.34905,34.67917
A,9417.97954,15356.31986
A,5073.79092,2560.21104
A,17496.60542,7530.00017
A,3269.97245,11535.11054
A,3055.12661,10531.75031
A,6031.43825,2267.81571
A,16295.64151,12313.33328
A,7892.46146,9813.43563
A,12568.98215,1555.82184
A,6275.92311,1622.36794
A,7714.94912,3840.78295
A,6265.141,8844.06548
A,3845.56049,17874.2347
A,12707.58971,15442.4571
A,10921.87128,14333.99117
A,1980.60416,3785.34955
A,12330.80222,7281.90616
A,8886.54153,15572.89136
A,11111.0353,6080.92283
A,2937.45855,7774.93452
A,7573.34471,4352.67854
A,2645.17941,4636.83082
A,18754.79805,1757.73745
A,6495.66096,8915.88409
A,15490.00527,4246.30769
A,4896.80456,18142.32583
A,3822.09922,8912.56481
A,18674.33703,15023.29651
A,14081.31025,10697.41465
A,6590.06804,5023.89656
A,3153.93998,9925.74237
A,16849.73917,18717.93325
A,3280.16398,12026.83626
A,5759.79265,1676.50924
A,4218.45318,13774.82494
A,10398.75128,439.0809
A,14648.49592,3997.55724
A,1631.44153,19589.08729
A,13428.27377,10940.42268
A,18750.08256,11952.66928
A,11627.47809,3346.15685
A,17729.26629,11637.40985
A,2238.68457,17771.67589
A,11294.0599,7949.36656
A,16027.64506,820.45594
A,948.90887,7110.0366
A,9215.74113,1649.93221
A,18593.67083,18281.16742
A,1485.01926,7543.79235
A,8526.98182,10565.61706
A,1297.34971,3262.9211
A,9370.25474,18446.70704
A,19563.06806,13543.11628
A,19893.91237,4582.70981
A,2425.0068,17339.49778
A,12693.00109,878.30635
A,9231.09263,2261.83368
A,15331.06654,1482.98594
A,2773.66715,18153.75859
A,9849.14984,14620.48459
A,5386.38182,9886.08205
A,8400.94249,14112.43268
A,6764.95813,1133.08636
A,5327.5536,5986.44854
A,7160.22313,3323.87222
A,4104.95079,755.93073
A,3077.70069,16899.43659
A,11381.99939,17742.78948
A,11685.61438,15643.28381
A,19715.0642,4252.32723
A,4851.45292,19080.92057
A,5624.44123,9437.39726
A,4040.259,2824.6399
A,10240.36208,10411.87366
A,13293.54501,12197.49682
A,6094.05249,6413.32829
A,19062.18714,10625.35371
A,5466.24886,15789.64878
A,2887.81271,10973.32753
A,13267.74109,10115.12938
A,15754.0995,5417.87068
A,10541.87281,19907.34474
A,11404.00339,7394.10809
A,13455.53947,7248.85881
A,9957.26101,7796.90204
A,7052.01913,1998.5234
A,2927.56138,6834.43183
A,3036.01264,377.80591
A,16020.54431,12809.87088
A,16528.51222,7349.23368
A,17087.26283,19588.99167
A,17985.59336,7534.65173
A,13156.9596,5623.26215
A,13364.89725,13328.58912
A,2713.91237,19135.18637
A,18162.49518,3429.56374
A,17186.76024,6456.30891
A,19070.93218,10165.69604
A,19099.06615,3448.43225
A,779.60255,19821.48166
A,3382.9617,3617.19685
A,14838.16638,16565.03957
A,13096.49929,706.24314
A,2536.49429,7650.57712
A,11105.87205,18457.71877
A,14352.63355,15239.20873
A,5227.87739,5709.88482
A,14862.50013,8482.64314
A,5950.96182,11089.07192
A,3822.43746,18426.57102
A,3029.85324,18343.16484
A,1714.44614,7874.90383
A,88.17441,668.21614
A,1160.75259,18484.28046
A,4827.54663,405.66482
A,14382.48441,8214.49511
A,16516.50751,19101.99377
A,11288.52663,3625.72749
A,2142.12797,12135.4737
A,2777.1701,3623.60593
A,7931.46322,1991.93131
A,19502.90228,3882.3127
A,13933.9683,14775.2329
A,7616.67427,4502.03423
A,5894.70173,5628.41224
A,9865.14121,17375.15488
A,10891.56887,10476.04547
A,3003.80196,4290.64569
A,1033.98931,3899.65759
A,561.57654,11965.11527
A,12955.23808,15892.56844
A,3815.19817,6027.99063
A,19953.28174,3906.68803
A,13194.87091,2359.25045
A,8296.2289,10790.33625
A,17376.91307,11283.06218
A,9575.53231,4136.21302
A,17956.6085,7761.5709
A,6938.80299,7986.13134
A,3871.21498,19039.95776
A,4597.56417,4009.12264
A,1626.99407,140.72018
A,7239.43178,15960.9552
A,14919.30977,7113.92384
A,18788.09722,18635.01751
A,10362.19267,18183.95512
A,18419.10946,10467.91435
A,4818.37082,13671.04446
A,5814.7667,17604.95976
A,4230.58446,7037.53564
A,7358.47873,16458.07309
A,13851.02139,1445.55839
A,297.73004,11639.38392
A,5426.96021,8880.40809
A,2847.24818,6667.08766
A,8156.1886,12207.55706
A,14814.19408,15932.84237
A,7144.43545,14443.79332
A,15508.10386,8171.17421
A,5582.96531,4089.5589
A,13540.95658,4018.02699
A,15038.61643,10528.05657
A,16586.09213,13260.7288
A,2004.89127,9318.20524
A,8235.80158,10969.24394
A,18247.28437,3605.97715
A,3805.17518,15943.64399
A,17531.8024,14959.07151
A,7274.33949,9792.28258
A,11912.63592,4591.29065
A,7502.43472,415.1467
A,7085.15595,14230.34257
A,13435.62621,9806.35561
A,18161.85107,4849.12338
A,15244.13777,12815.70046
A,4771.47155,974.85296
A,11142.6606,10864.54621
A,17503.5167,18522.69175
A,18116.61929,12620.29311
A,16531.30765,4863.72461
A,8857.58931,12230.94631
A,7582.1844,11263.38693
A,6903.71118,4962.16176
A,499.90857,9917.61399
A,7341.21932,19945.42233
A,11253.09065,428.11392
A,11349.16956,241.76403
A,19528.4398,3911.30262
A,9474.16991,1506.68278
A,931.81333,16837.51098
A,716.32511,12338.55778
A,15346.45034,11247.13437
A,12345.75721,1691.09307
A,11158.39607,3169.41516
A,8829.91278,11757.89265
A,18777.97432,6880.54077
A,7312.45156,18355.41349
A,16350.21309,9047.69799
A,11826.80396,15032.07848
A,15503.42043,13860.65593
A,18727.49821,2033.39629
A,15674.60653,7938.34327
A,11796.0992,16718.43016
A,11793.15031,12082.75992
A,17053.03752,8152.92383
A,12010.07246,5897.3843
A,4527.79948,15309.8612
A,9680.40095,10813.05537
A,7042.81688,15726.12461
A,16942.51875,17270.07508
A,14564.02088,9392.31672
A,6020.95078,2578.0128
A,16712.33794,11310.64811
A,18752.87758,7414.41553
A,5765.46667,5375.12245
A,14892.68443,986.29272
A,17798.02035,2087.03308
A,15344.09897,7516.90285
A,579.62208,3124.04407
A,17792.95738,10068.98093
A,13396.72901,6877.85211
A,19065.29797,11598.12622
A,6233.88657,10822.62454
A,11078.41214,17711.63704
A,13502.75504,18937.06702
A,5387.5895,10768.58111
A,11043.60858,5394.10532
A,5107.64648,10756.4038
A,4140.08196,19333.77822
A,2374.88327,4820.82021
A,19039.73669,19802.98574
A,14537.89489,14352.16972
A,788.53677,4760.30082
A,2918.67015,16234.81643
A,16124.55285,3582.03729
A,4230.61148,3138.5334
A,1816.16257,18593.2551
A,6674.57015,16679.15316
A,5951.70405,7885.32621
A,208.61903,16825.06525
A,2612.89746,19044.09544
A,3663.182,1074.41816
A,18738.49338,11429.55066
A,136.22195,17767.11444
A,16131.4059,3206.27438
A,16482.49609,9306.91917
A,1218.14892,8620.75921
A,2759.43228,13090.15042
A,10542.65392,10845.96508
