A,4096.07152,2832.91962
A,6925.35711,12854.71971
A,769.88761,5209.36851
A,15347.15386,6317.03436
A,7907.44057,5802.54611
A,17568.21735,16272.34439
A,13669.20593,13850.24414
A,17327.35013,14740.1993
A,9967.00648,4236.16252
A,560.76442,12581.16719
A,2503.92262,4369.36752
A,4483.65047,4832.17076
A,5914.32794,15491.7582
A,15253.63802,3941.34791
A,2850.4527,6663.95204
A,3307.74824,11213.26927
A,5422.24437,13928.58201
A,10503.72664,13814.26298
A,17746.32057,2032.02141
A,3851.12519,12367.50934
A,4301.53151,1531.07131
A,6847.23669,2472.42696
A,369.11666,276.11632
A,11377.91703,12399.69946
A,18066.59323,4953.69552
A,621.47888,18778.11696
A,4286.41986,15768.35524
A,16558.22472,2243.14975
A,15312.07383,15314.02633
A,4467.77507,5837.94443
A,7004.52354,1302.02518
A,1149.15453,386.10997
A,19090.10039,12055.08786
A,3679.63947,3074.37448
A,17488.56434,3544.64548
A,1115.61217,18202.80654
A,9509.62412,17207.79888
A,12840.13148,12328.93834
A,3380.37981,8947.1783
A,14154.63076,19963.70039
A,5742.07557,11390.06671
A,2213.0375,551.62856
A,18598.19791,13910.83109
A,3563.75672,12596.33823
A,10652.29456,7855.83667
A,8325.28182,16655.73619
A,17046.98989,18054.61993
A,15405.77376,5287.91726
A,6248.45145,5936.16075
A,8214.71967,5137.1093
A,3110.07884,4408.64327
A,10942.78851,3999.43107
A,13153.43088,10191.0902
A,1774.2123,4001.59634
A,14650.34515,15355.73625
A,1263.46164,10971.02726
A,12310.8816,6605.95389
A,11659.64236,19614.15359
A,19220.11604,18164.94731
A,16079.90517,4297.93291
A,12114.90424,12154.32841
A,15214.26441,16025.87824
A,9168.58151,18922.01855
A,3642.52509,17649.08818
A,9179.09319,19064.76082
A,7852.5488,1357.95073
A,6364.32635,8705.79997
A,3708.84208,5222.33886
A,15939.39182,111.04936
A,2366.41695,18830.2393
A,12234.31205,10825.2898
A,549.05669,1988.82618
A,13300.98011,6252.64442
A,13604.52643,15014.06398
A,3817.41246,2956.72247
A,7913.89909,14332.93213
A,11523.15902,12970.47657
A,2978.99858,2866.35826
A,1534.32525,12993.89885
A,2937.03018,1147.91152
A,7555.94439,16601.26887
A,2241.75185,2149.233
A,19386.46396,12458.68662
A,10910.02703,10462.07386
A,12022.83653,7017.14729
A,1004.33414,4800.68611
A,13281.16043,16279.37559
A,7899.72831,1697.14075
A,4059.98296,7969.09749
A,7433.91465,17831.94958
A,8177.2755,2784.31961
A,13142.46958,8604.14856
A,17204.69195,1431.59101
A,16591.8277,1338.7273
A,9774.04922,12721.0541
A,8186.47851,2987.01748
A,4554.02133,17262.42514
A,5861.83096,4189.31372
A,11430.79013,11149.81734
A,4719.46843,4264.6588
A,16369.89862,14524.59566
A,1918.97435,4992.34297
A,12024.73197,1015.15969
A,8047.19724,4971.23899
A,8367.99283,5775.75506
A,8702.73316,10894.66433
A,5452.16155,2243.07895
A,8169.52406,7257.97516
A,3857.30139,674.56674
A,10836.80993,11807.58618
A,7472.64231,15185.85916
A,15406.24349,10482.5813
A,17963.16485,10220.01325
A,11950.7509,12628.49167
A,10604.93761,12240.55244
A,2532.71577,14961.23553
A,17123.17726,17956.47179
A,12361.29184,11042.56267
A,2770.96327,6466.78006
A,366.08143,11962.69032
A,12054.2076,9468.10343
A,15562.06937,13478.1207
A,10392.86548,11041.29619
A,18771.57962,15019.89923
A,7407.49168,16492.881
A,17977.11517,6797.81755
A,11654.05819,8371.48898
A,10031.25004,12643.27361
A,16304.51519,16992.30003
A,1430.275,8297.67975
A,10612.81777,12691.75575
A,16521.04713,7505.45301
A,12963.15156,17488.5906
A,12779.46014,1601.75239
A,7884.76657,14981.43972
A,9674.14155,12182.19415
A,1608.26702,9012.98431
A,185.38243,11017.8375
A,8590.33963,4022.75441
A,12153.93859,16526.76702
A,4879.75724,12982.34342
A,438.17455,11947.56804
A,13273.07563,2429.88524
A,215.08963,6751.96538
A,19938.7383,18342.21842
A,16828.04783,19911.82552
A,2491.31632,1483.19938
A,8184.52135,1299.60804
A,15471.34369,16294.13175
A,11991.89095,5787.2331
A,10781.66133,3586.25001
A,2037.26667,13580.15375
A,7791.35577,3941.65747
A,5189.46207,9813.23329
A,10711.26287,6182.00287
A,13995.61881,16656.79881
A,19254.62485,13180.5956
A,8475.57478,11969.984
A,12701.80173,5952.47592
A,15130.88687,9947.17702
A,7183.99987,6169.30622
A,1211.43182,1283.08164
A,11346.73514,7130.71826
A,7896.78413,13029.53579
A,16495.23014,3689.00969
A,7365.00914,11644.84724
A,13913.15776,2754.82237
A,5564.22025,16630.00821
A,14254.05355,17743.611
A,5067.14006,16735.67524
A,11738.36033,2688.38875
A,10505.03051,5863.35339
A,9337.43852,4716.35849
A,2859.70838,1607.69348
A,218.93116,7240.6414
A,8276.91522,15807.28221
A,5424.69337,403.39334
A,2103.09283,13518.7281
A,18096.98963,10210.1156
A,19460.61945,4499.24653
A,510.9074,3274.00178
A,9987.77306,19603.3165
A,1756.88736,181.61084
A,16212.12838,13410.3047
A,11146.93501,17265.12383
A,12607.7486,3937.27268
A,15207.47233,13901.83579
A,15467.40793,10504.44182
A,4614.89866,10450.43181
A,2544.16939,1589.04009
A,1495.75257,573.93424
A,5769.9641,15931.46045
A,7228.91361,10901.03534
A,415.33275,12238.84039
A,6207.55041,873.81907
A,9659.25466,15456.31928
A,1983.50271,6082.61913
A,14848.94992,933.35199
A,8801.48389,9548.00674
A,8586.72259,11685.5291
A,13732.92118,17098.57649
A,10326.33196,18552.42372
A,2447.374,15396.37619
A,2298.98542,8178.9932
A,5123.35181,4124.4457
A,17344.90198,19587.06597
A,8087.90498,17478.04426
A,19650.45501,6521.39838
A,11459.68218,4341.70323
A,4371.17725,19774.71333
A,13427.13895,1369.28466
A,2802.41438,1432.03747
A,7735.33849,8723.73249
A,16012.13478,1199.51068
A,12540.21799,4295.17918
A,11739.33006,3989.68196
A,6003.37983,8980.51342
A,6886.60496,17413.11224
A,6814.34486,2976.42908
A,1092.92749,8054.86978
A,6310.82461,11000.3547
A,5618.0963,16178.2458
A,12921.88404,3000.51871
A,6185.3064,19961.74093
A,9388.92482,16116.71769
A,8432.20798,2382.03065
A,8532.17251,13561.15357
A,281.12218,16564.28187
A,4306.84615,16525.94587
A,6791.52611,8723.80548
A,11455.37615,16388.66956
A,9972.61509,1706.60455
A,9287.97502,16183.45389
A,18527.66362,6748.95225
A,12935.48718,2695.83321
A,675.00708,16202.62969
A,8899.81671,13509.69219
A,16928.83897,15793.96939
A,10783.30065,16970.22812
A,9161.55115,1408.29584
A,15809.19551,7230.93698
A,17223.15014,12440.78505
A,13058.95689,11451.15621
A,5117.25766,1440.16792
A,10318.2265,11683.71937
A,4926.44608,8040.06205
A,8007.39403,94.7335
A,8638.07152,14153.05851
A,15871.26962,12914.45331
A,15492.44499,6895.98387
A,944.79686,5880.62434
A,15651.03432,5929.04324
A,13750.83576,1895.56542
A,19735.50649,2682.77608
A,3804.88588,278.58663
A,8194.70365,10359.9846
A,5150.15301,6190.19162
A,14459.20575,15670.95151
A,8046.63178,18693.76748
A,11514.85643,15916.43635
A,13835.86585,6399.24527
A,2759.61358,18349.02878
A,16622.73795,741.43397
A,4938.26169,12662.54966
A,7605.07476,8705.41544
A,13448.93671,2006.22021
A,15717.98105,9146.56897
A,18461.03581,13104.3568
A,1726.68626,9855.40621
A,14059.91581,1863.33804
A,11954.24917,6137.51617
A,12024.8727,7251.54388
A,12586.7849,15900.47392
A,16869.13868,3333.90546
A,5771.8649,11120.61272
A,19410.16705,16962.59252
A,14733.49652,1029.07074
A,2411.1683,16979.23375
A,16684.53686,8495.48305
A,3726.80929,19662.90903
A,19518.54922,17809.15415
A,9919.13909,14750.94257
A,1119.02921,19418.4401
A,16426.18143,16500.30775
A,18551.50738,15190.47062
A,9164.22148,5085.19133
A,8525.38454,16358.16818
A,16819.63168,5027.97842
A,159.38603,5562.87159
A,13124.11073,9438.59585
A,6489.296,4255.62338
A,14023.45236,1485.79743
A,12056.11276,7227.47145
A,15954.44026,7840.59422
A,10517.96432,17128.8367
A,18309.13999,2763.61648
A,8438.05317,13596.20344
A,5703.77128,6032.74723
A,19227.53083,3952.05262
A,13801.4659,3118.88964
A,4682.56294,5447.08593
A,6227.56075,1784.22348
A,622.92749,2617.3885
A,9474.63221,5729.76373
A,7879.28028,7563.25597
A,7761.26534,12953.46414
A,169.73235,5836.94109
A,10407.54451,14162.50516
A,16382.63032,16092.57699
A,10594.47494,14881.77497
A,6379.36935,7789.03491
A,16245.97351,13830.88071
A,6592.74535,7945.3802
A,11307.73433,19685.33989
A,14588.74521,5348.03949
A,18826.13511,18521.8653
A,10162.7754,8559.65163
A,6021.45438,15037.90349
A,14651.16194,12722.93533
A,15911.9715,2074.79741
A,9849.2998,19371.71817
A,10110.06353,5010.11692
A,13236.09165,13336.57255
A,3001.1488,277.85403
A,7191.30304,11310.24412
A,18838.30389,551.29555
A,6445.15982,17765.29778
A,10149.56261,13078.46363
A,233.93635,15640.09646
A,18367.32025,12189.08256
A,3442.42253,1578.38342
A,15775.86636,2171.03266
A,14493.01901,8499.38777
A,1585.95072,2527.26661
A,6806.77671,1891.44913
A,14385.30704,4039.10138
A,15372.00751,10436.75473
A,8219.36773,1109.74589
A,307.09653,16479.79761
A,177.89643,3547.80563
A,15218.88344,7296.67996
A,13676.96789,9247.38936
A,19799.43313,14264.36493
A,13486.68803,18142.26021
A,13244.18657,3765.41818
A,16075.17131,7370.28911
A,7964.37054,11000.69855
A,2011.69602,7749.2395
A,11491.1546,5915.83337
A,15903.52701,2486.64713
A,18559.37373,9009.16798
A,13776.7253,10440.27426
A,15065.6759,14075.20544
A,7781.27879,18331.2986
A,927.72026,4764.32141
A,3798.14798,8959.03472
A,9829.53656,12344.81802
A,8756.2904,15782.61343
A,425.35823,13174.08999
A,1381.39492,18166.62357
A,15755.16049,6096.87999
A,12604.99163,16112.27168
A,15506.77523,2382.2584
A,10029.69841,8502.14801
A,19154.81682,3782.09585
A,4579.73295,4667.16275
A,17147.72236,17908.39703
A,16899.35625,5519.69341
A,11976.00934,4372.93944
A,16057.71725,17541.40064
A,1314.37935,19977.18133
A,13759.54982,10597.56864
A,11372.50392,16769.44039
A,3555.39819,18836.20438
A,10185.308,2836.78366
A,16410.48881,12884.44293
A,17756.22242,2501.04442
A,1539.00458,1064.13577
A,2835.27029,9913.77744
A,14516.41542,7564.74811
A,14527.95687,18038.85048
A,3511.59039,6290.94693
A,1062.76803,3634.72613
A,8798.73894,522.46776
A,17689.62217,18073.29048
A,10807.76289,10596.02442
A,1089.87965,13721.40137
A,17548.3333,4481.17797
A,8549.51543,6051.05239
A,13560.99522,19412.18802
A,6819.74015,12815.30601
A,19411.7731,16698.97155
A,7710.79182,3325.81473
A,13291.16596,6341.3271
A,5363.75612,13234.94092
A,4396.03466,13294.6246
A,13560.12427,13242.09025
A,1569.74002,13008.13279
A,10535.38994,3712.99524
A,10050.94008,281.13741
A,13449.26236,1479.24616
A,14209.7368,12549.91216
A,5022.10853,9927.39812
A,4789.37339,6390.51402
A,775.95292,18977.50733
A,5446.38374,4297.23819
A,16926.83011,7667.90848
A,5279.04251,7768.40208
A,16166.44098,18796.49576
A,11538.12071,12239.92661
A,11397.96892,2450.68576
A,19879.31681,19604.96914
A,15972.51115,3202.621
A,18270.34034,4855.58678
A,3030.90575,14422.01639
A,15066.41763,14797.13034
A,16263.78911,2338.38219
A,11791.03593,18864.74506
A,19762.48057,12377.13643
A,6794.98888,14703.00054
A,5543.76337,10795.37953
A,17241.23863,14514.28471
